BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001606.1	BGC0001606.1	Gibepyrone A biosynthetic gene cluster	t1pks	PKSI	Fusarium fujikuroi IMI 58289	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001619.1	BGC0001619.1	Ibomycin biosynthetic gene cluster	oligosaccharide-t1pks	Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001620.1	BGC0001620.1	Ilamycins biosynthetic gene cluster	t1pks-nrps	PKS-NRP_Hybrids	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001626.1	BGC0001626.1	Isoindolinone biosynthetic gene cluster	t1pks	PKSI	Stachybotrys chlorohalonata IBT 40285	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys
BGC0001630.1	BGC0001630.1	Kasumigamide biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	uncultured Candidatus Entotheonella sp.	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella,environmental samples
BGC0001631.1	BGC0001631.1	Kasumigamide biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Microcystis aeruginosa NIES-87	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001643.1	BGC0001643.1	Lactomycins A-C biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001648.1	BGC0001648.1	Lasalocid biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001649.1	BGC0001649.1	Lavendiol biosynthetic gene cluster	t1pks	PKSI	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001653.1	BGC0001653.1	Linfuranone B / linfuranone C biosynthetic gene cluster	t1pks	PKSI	Microbispora sp. GMKU363	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora
BGC0001658.1	BGC0001658.1	Macrotermycins biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis sp. M39	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001662.1	BGC0001662.1	Mediomycin A biosynthetic gene cluster	t1pks	PKSI	Kitasatospora mediocidica	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001666.1	BGC0001666.1	Microansamycin biosynthetic gene cluster	t1pks	PKSI	Micromonospora sp. HK160111	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001667.1	BGC0001667.1	Microcystin-LR / microcystin-FR / microcystin-LA / microcystin-LAba / microcystin-LM / microcystin-LV / microcystin-LL biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Fischerella sp. CENA161	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001670.1	BGC0001670.1	Monensin biosynthetic gene cluster	t1pks	PKSI	Streptomyces cinnamonensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001677.1	BGC0001677.1	Mycophenolic acid biosynthetic gene cluster	t1pks	PKSI	Penicillium roqueforti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001690.1	BGC0001690.1	Natamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces gilvosporeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001694.1	BGC0001694.1	Meoabyssomicin / abyssomicin biosynthetic gene cluster	t1pks	PKSI	Streptomyces koyangensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001695.1	BGC0001695.1	Neoantimycin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001697.1	BGC0001697.1	Neurosporin A biosynthetic gene cluster	t1pks	PKSI	Neurospora crassa OR74A	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Neurospora
BGC0001700.1	BGC0001700.1	Niphimycins C-E biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. IMB7-145	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001702.1	BGC0001702.1	Nocamycin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Saccharothrix syringae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0001703.1	BGC0001703.1	Nocuolin A biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Nostoc sp. CCAP 1453/38	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001704.1	BGC0001704.1	Nocuolin A biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Nodularia sp. HBU26	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0001705.1	BGC0001705.1	Nodularin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Nostoc sp. CENA543	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001708.1	BGC0001708.1	Novofumigatonin biosynthetic gene cluster	t1pks	PKSI	Aspergillus novofumigatus IBT 16806	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001709.1	BGC0001709.1	Nystatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001711.1	BGC0001711.1	Occidiofungin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Burkholderia pyrrocinia	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001714.1	BGC0001714.1	Octacosamicin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis azurea DSM 43854	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001720.1	BGC0001720.1	Oosporein biosynthetic gene cluster	t1pks	PKSI	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001722.1	BGC0001722.1	Orsellinaldehydes biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001724.1	BGC0001724.1	Oxaleimide C biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001726.1	BGC0001726.1	Pactamides biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001729.1	BGC0001729.1	Paraherquonin biosynthetic gene cluster	t1pks	PKSI	Penicillium brasilianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001737.1	BGC0001737.1	Phenalamide biosynthetic gene cluster	t1pks-nrps	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001738.1	BGC0001738.1	Phomasetin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Pyrenochaetopsis sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Cucurbitariaceae,Pyrenochaetopsis
BGC0001741.1	BGC0001741.1	Phyllostictine A / phyllostictine B biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Phyllosticta cirsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Dothideomycetes incertae sedis,Botryosphaeriales,Phyllostictaceae,Phyllosticta
BGC0001742.1	BGC0001742.1	Piericidin A1 biosynthetic gene cluster	t1pks	PKSI	Candidatus Streptomyces philanthi bv. triangulum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001749.1	BGC0001749.1	Pyriculol biosynthetic gene cluster	t1pks	PKSI	Magnaporthe oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Magnaporthaceae,Magnaporthe
BGC0001750.1	BGC0001750.1	Pyrronazol B biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001754.1	BGC0001754.1	Ralsolamycin biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Ralstonia solanacearum GMI1000	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
BGC0001755.1	BGC0001755.1	Reedsmycins biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001759.1	BGC0001759.1	Rifamorpholines biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001763.1	BGC0001763.1	Rufomycin biosynthetic gene cluster	t1pks-nrps	PKS-NRP_Hybrids	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001766.1	BGC0001766.1	Salinamide A biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001770.1	BGC0001770.1	Sceliphrolactam biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. SD85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001773.1	BGC0001773.1	Selvamicin biosynthetic gene cluster	t1pks	PKSI	Pseudonocardia sp. HH130630-07	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia
BGC0001784.1	BGC0001784.1	Streptoseomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001785.1	BGC0001785.1	Streptovaricin biosynthetic gene cluster	t1pks	PKSI	Streptomyces spectabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001793.1	BGC0001793.1	Swainsonine biosynthetic gene cluster	t1pks	PKSI	Chaetothyriaceae sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriomycetidae,Chaetothyriales,Chaetothyriaceae,unclassified Chaetothyriaceae
BGC0001794.1	BGC0001794.1	Swainsonine biosynthetic gene cluster	t1pks	PKSI	Alternaria oxytropis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001798.1	BGC0001798.1	Tetrapetalone A / tetrapetalone B / tetrapetalone C / tetrapetalone D biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001800.1	BGC0001800.1	Theonellamide biosynthetic gene cluster	t1pks-nrps-bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001804.1	BGC0001804.1	Tiancimycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CB03234	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001807.1	BGC0001807.1	Totopensamide biosynthetic gene cluster	t1pks-nrps-t3pks	PKS-NRP_Hybrids	Streptomyces pactum	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001812.1	BGC0001812.1	Tylactone biosynthetic gene cluster	t1pks	PKSI	Micromonospora chalcea subsp. izumensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001815.1	BGC0001815.1	Uncialamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001816.1	BGC0001816.1	Valactamide A biosynthetic gene cluster	t1pks-nrps	PKS-NRP_Hybrids	Shuttle vector AtFAC9J20	other sequences,artificial sequences,vectors
BGC0001827.1	BGC0001827.1	Xenovulene biosynthetic gene cluster	t1pks	PKSI	Sarocladium sp. 'schorii'	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Sarocladium
BGC0001828.1	BGC0001828.1	Zincophorin biosynthetic gene cluster	t1pks	PKSI	Streptomyces griseus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001829.1	BGC0001829.1	α,β-epoxyketone biosynthetic gene cluster	nrps-t1pks	PKS-NRP_Hybrids	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001830.1	BGC0001830.1	Rosamicin / salinipyrone A / pacificanone A biosynthetic gene cluster	t1pks	PKSI	Salinispora pacifica	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
CS200_c00001_NODE_1_...cluster003	c00001_NODE_1_..	NODE_1_length_5167676_cov_36.634580	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster006	c00002_NODE_2_..	NODE_2_length_2336772_cov_11.565970	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster009	c00003_NODE_3_..	NODE_3_length_1609740_cov_15.382483	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster011	c00004_NODE_4_..	NODE_4_length_1455908_cov_17.541590	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster013	c00004_NODE_4_..	NODE_4_length_1455908_cov_17.541590	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster017	c00008_NODE_8_..	NODE_8_length_797120_cov_45.183161	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster020	c00011_NODE_11..	NODE_11_length_720224_cov_35.646623	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster022	c00016_NODE_16..	NODE_16_length_594566_cov_12.917374	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster030	c00039_NODE_39..	NODE_39_length_350188_cov_13.555400	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster032	c00048_NODE_48..	NODE_48_length_302412_cov_12.698870	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster034	c00067_NODE_67..	NODE_67_length_251584_cov_5.997009	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster037	c00082_NODE_82..	NODE_82_length_214791_cov_12.436091	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster046	c00176_NODE_17..	NODE_176_length_133586_cov_15.530762	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster048	c00189_NODE_18..	NODE_189_length_129069_cov_13.997619	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster064	c00334_NODE_33..	NODE_334_length_94497_cov_5.799110	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster072	c00509_NODE_50..	NODE_509_length_72919_cov_10.535086	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster075	c00548_NODE_54..	NODE_548_length_70404_cov_4.691820	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster082	c00691_NODE_69..	NODE_691_length_62357_cov_5.996384	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster094	c00910_NODE_91..	NODE_910_length_53362_cov_3.853142	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster099	c00990_NODE_99..	NODE_990_length_50708_cov_3.409937	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster102	c01108_NODE_11..	NODE_1108_length_46744_cov_7.384516	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster105	c01137_NODE_11..	NODE_1137_length_45787_cov_9.411345	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster106	c01155_NODE_11..	NODE_1155_length_45261_cov_3.084703	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster109	c01204_NODE_12..	NODE_1204_length_44210_cov_6.459678	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster113	c01391_NODE_13..	NODE_1391_length_40386_cov_4.544748	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster126	c02039_NODE_20..	NODE_2039_length_30506_cov_7.883308	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster128	c02091_NODE_20..	NODE_2091_length_29972_cov_8.989714	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster131	c02293_NODE_22..	NODE_2293_length_28017_cov_1.755396	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster138	c02506_NODE_25..	NODE_2506_length_26158_cov_2.390880	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster142	c02658_NODE_26..	NODE_2658_length_24986_cov_2.075868	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster148	c03002_NODE_30..	NODE_3002_length_22732_cov_4.032471	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster152	c03333_NODE_33..	NODE_3333_length_21045_cov_16.502964	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster155	c03524_NODE_35..	NODE_3524_length_20145_cov_2.330203	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster157	c03608_NODE_36..	NODE_3608_length_19690_cov_2.209324	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster159	c03776_NODE_37..	NODE_3776_length_19023_cov_2.696920	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster160	c03806_NODE_38..	NODE_3806_length_18897_cov_12.754235	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster164	c03849_NODE_38..	NODE_3849_length_18708_cov_10.305689	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster165	c03888_NODE_38..	NODE_3888_length_18556_cov_8.695100	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster169	c04038_NODE_40..	NODE_4038_length_17974_cov_5.227321	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster172	c04149_NODE_41..	NODE_4149_length_17586_cov_4.603815	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster175	c04360_NODE_43..	NODE_4360_length_16798_cov_1.848779	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster187	c04948_NODE_49..	NODE_4948_length_15108_cov_2.821908	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster191	c05260_NODE_52..	NODE_5260_length_14339_cov_16.654939	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster192	c05496_NODE_54..	NODE_5496_length_13777_cov_11.534945	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster199	c05726_NODE_57..	NODE_5726_length_13291_cov_2.157627	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster204	c05969_NODE_59..	NODE_5969_length_12808_cov_3.273165	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster206	c06016_NODE_60..	NODE_6016_length_12707_cov_2.041812	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster208	c06100_NODE_61..	NODE_6100_length_12544_cov_1.517516	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster210	c06333_NODE_63..	NODE_6333_length_12160_cov_4.866949	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster213	c06456_NODE_64..	NODE_6456_length_12003_cov_3.269114	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster217	c07342_NODE_73..	NODE_7342_length_10715_cov_3.883736	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster229	c08181_NODE_81..	NODE_8181_length_9706_cov_2.964714	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster230	c08548_NODE_85..	NODE_8548_length_9312_cov_1.886445	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster231	c08624_NODE_86..	NODE_8624_length_9241_cov_2.053654	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster233	c09020_NODE_90..	NODE_9020_length_8886_cov_21.625071	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster237	c09570_NODE_95..	NODE_9570_length_8401_cov_1.759367	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster240	c09903_NODE_99..	NODE_9903_length_8146_cov_23.164484	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster243	c10208_NODE_10..	NODE_10208_length_7910_cov_15.593473	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster248	c10426_NODE_10..	NODE_10426_length_7754_cov_12.987675	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster254	c11019_NODE_11..	NODE_11019_length_7371_cov_1.338349	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster256	c11289_NODE_11..	NODE_11289_length_7195_cov_1.337295	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster259	c11647_NODE_11..	NODE_11647_length_6983_cov_3.416715	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster264	c12400_NODE_12..	NODE_12400_length_6594_cov_2.360755	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster271	c13934_NODE_13..	NODE_13934_length_5938_cov_3.404922	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster272	c14158_NODE_14..	NODE_14158_length_5845_cov_7.730325	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster278	c15157_NODE_15..	NODE_15157_length_5486_cov_3.530136	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster281	c15816_NODE_15..	NODE_15816_length_5265_cov_1.752044	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster285	c15981_NODE_15..	NODE_15981_length_5214_cov_1.842933	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster287	c16302_NODE_16..	NODE_16302_length_5112_cov_1.811234	t1pks	PKSI		
CS200_c00001_NODE_1_...cluster288	c16663_NODE_16..	NODE_16663_length_5016_cov_2.104725	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster003	c00006_NODE_6_..	NODE_6_length_343646_cov_8.768362	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster007	c00014_NODE_14..	NODE_14_length_282970_cov_12.730069	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster009	c00048_NODE_48..	NODE_48_length_196131_cov_3.974235	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster013	c00058_NODE_58..	NODE_58_length_180470_cov_5.787405	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster025	c00145_NODE_14..	NODE_145_length_124068_cov_8.704480	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster029	c00175_NODE_17..	NODE_175_length_113324_cov_3.812097	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster030	c00177_NODE_17..	NODE_177_length_111738_cov_3.964072	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster031	c00195_NODE_19..	NODE_195_length_106121_cov_7.420760	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster032	c00222_NODE_22..	NODE_222_length_99498_cov_4.025732	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster041	c00378_NODE_37..	NODE_378_length_75344_cov_3.524376	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster050	c00469_NODE_46..	NODE_469_length_67690_cov_8.255214	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster055	c00624_NODE_62..	NODE_624_length_57506_cov_27.897977	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster060	c00687_NODE_68..	NODE_687_length_54554_cov_5.412663	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster062	c00715_NODE_71..	NODE_715_length_53182_cov_2.958213	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster070	c00940_NODE_94..	NODE_940_length_45065_cov_3.854088	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster077	c01287_NODE_12..	NODE_1287_length_35794_cov_2.319203	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster078	c01358_NODE_13..	NODE_1358_length_34238_cov_3.739820	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster083	c01459_NODE_14..	NODE_1459_length_32270_cov_1.904272	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster084	c01515_NODE_15..	NODE_1515_length_31321_cov_2.526223	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster085	c01602_NODE_16..	NODE_1602_length_29651_cov_7.296877	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster090	c01696_NODE_16..	NODE_1696_length_28454_cov_3.783952	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster092	c01728_NODE_17..	NODE_1728_length_27943_cov_6.475266	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster100	c02013_NODE_20..	NODE_2013_length_24493_cov_11.170155	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster102	c02069_NODE_20..	NODE_2069_length_23890_cov_5.423936	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster110	c02321_NODE_23..	NODE_2321_length_21384_cov_4.608505	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster115	c02584_NODE_25..	NODE_2584_length_19381_cov_3.896281	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster118	c02698_NODE_26..	NODE_2698_length_18657_cov_3.965893	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster122	c02879_NODE_28..	NODE_2879_length_17677_cov_7.087521	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster129	c03272_NODE_32..	NODE_3272_length_15595_cov_1.732027	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster131	c03306_NODE_33..	NODE_3306_length_15402_cov_4.915941	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster135	c03564_NODE_35..	NODE_3564_length_14487_cov_2.090251	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster137	c03608_NODE_36..	NODE_3608_length_14344_cov_2.152423	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster144	c04195_NODE_41..	NODE_4195_length_12465_cov_2.192819	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster146	c04353_NODE_43..	NODE_4353_length_12106_cov_2.734285	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster158	c06195_NODE_61..	NODE_6195_length_8764_cov_1.296283	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster160	c06671_NODE_66..	NODE_6671_length_8213_cov_5.125526	t1pks	PKSI		
CS202_c00001_NODE_1_...cluster163	c07084_NODE_70..	NODE_7084_length_7789_cov_2.938267	t1pks	PKSI		
