BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001549.1	BGC0001549.1	Citrulassin B biosynthetic gene cluster	other	Others	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001550.1	BGC0001550.1	Citrulassin D biosynthetic gene cluster	other	Others	Streptomyces katrae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001551.1	BGC0001551.1	Citrulassin E biosynthetic gene cluster	other	Others	Streptomyces glaucescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001552.1	BGC0001552.1	Citrulassin F biosynthetic gene cluster	other	Others	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001554.1	BGC0001554.1	Coenzyme F430 biosynthetic gene cluster	other	Others	Methanosarcina barkeri str. Fusaro	Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
BGC0001555.1	BGC0001555.1	Colicin V biosynthetic gene cluster	siderophore	Others	Escherichia coli chi7122	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0001558.1	BGC0001558.1	Cosmomycin C / cosmomycin D biosynthetic gene cluster	oligosaccharide-t2pks	Others	Streptomyces sp. CNT302	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001568.1	BGC0001568.1	Cytorhodin biosynthetic gene cluster	t2pks-oligosaccharide	Others	Streptomyces sp. SCSIO 1666	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001571.1	BGC0001571.1	Demethoxyviridin biosynthetic gene cluster	other	Others	Nodulisporium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Nodulisporium
BGC0001572.1	BGC0001572.1	Desferrioxamine E biosynthetic gene cluster	siderophore	Others	Pantoea agglomerans	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group
BGC0001580.1	BGC0001580.1	Ebelactone biosynthetic gene cluster	terpene-t1pks	Others	Kitasatospora aburaviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001582.1	BGC0001582.1	Ecumicin biosynthetic gene cluster	nrps-lantipeptide	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001586.1	BGC0001586.1	EPS273 biosynthetic gene cluster	other	Others	Pseudomonas stutzeri	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001587.1	BGC0001587.1	Ethylenediaminesuccinic acid hydroxyarginine (EDHA) biosynthetic gene cluster	other	Others	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001588.1	BGC0001588.1	Exopolysaccharides biosynthetic gene cluster	other	Others	Burkholderia pseudomallei 1026b	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001589.1	BGC0001589.1	Exopolysaccharides biosynthetic gene cluster	other	Others	Burkholderia cenocepacia J2315	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001591.1	BGC0001591.1	Fatty acid enol ester biosynthetic gene cluster	other	Others	uncultured bacterium CSLC2	Bacteria,environmental samples
BGC0001592.1	BGC0001592.1	Ferroverdin biosynthetic gene cluster	melanin	Others	Streptomyces lunaelactis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001593.1	BGC0001593.1	Ficellomycin biosynthetic gene cluster	nrps-siderophore	Others	Streptomyces ficellus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001594.1	BGC0001594.1	Fischerindole biosynthetic gene cluster	other	Others	Fischerella muscicola UTEX 1829	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001595.1	BGC0001595.1	Fischerindole biosynthetic gene cluster	other	Others	Fischerella sp. SAG 46.79	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001605.1	BGC0001605.1	Gibberellin biosynthetic gene cluster	other	Others	Sinorhizobium fredii NGR234	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium/Ensifer group,Sinorhizobium
BGC0001607.1	BGC0001607.1	Gilvusmycin biosynthetic gene cluster	other	Others	Streptomyces sp. NRRL B-1347	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001610.1	BGC0001610.1	Gougerotin biosynthetic gene cluster	other	Others	Streptomyces ahygroscopicus subsp. wuzhouensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001611.1	BGC0001611.1	Guangnanmycin biosynthetic gene cluster	lantipeptide-nrps-transatpks	Others	Streptomyces sp. CB01883	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001612.1	BGC0001612.1	Hapalindole / ambiguine biosynthetic gene cluster	other	Others	Fischerella ambigua UTEX 1903	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001616.1	BGC0001616.1	Himeic acid A biosynthetic gene cluster	other	Others	Aspergillus japonicus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001619.1	BGC0001619.1	Ibomycin biosynthetic gene cluster	oligosaccharide-t1pks	Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001633.1	BGC0001633.1	Ketomemicin B3 / ketomemicin B4 biosynthetic gene cluster	other	Others	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001634.1	BGC0001634.1	Keywimysin biosynthetic gene cluster	other	Others	Streptomyces sp. NRRL F-5702	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001638.1	BGC0001638.1	Klebsazolicin biosynthetic gene cluster	other	Others	Klebsiella pneumoniae subsp. ozaenae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001639.1	BGC0001639.1	Klebsidin  biosynthetic gene cluster	other	Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001645.1	BGC0001645.1	Lagmysin biosynthetic gene cluster	other	Others	Streptomyces sp. NRRL S-118	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001646.1	BGC0001646.1	Lagriamide biosynthetic gene cluster	nrps-transatpks-terpene	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001651.1	BGC0001651.1	Legionaminic acid biosynthetic gene cluster	other	Others	Tannerella forsythia 92A2	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella
BGC0001654.1	BGC0001654.1	Lipooligosaccharide biosynthetic gene cluster	other	Others	Bacteroides thetaiotaomicron VPI-5482	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001655.1	BGC0001655.1	LP2006 biosynthetic gene cluster	other	Others	Nocardiopsis alba DSM 43377	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
BGC0001659.1	BGC0001659.1	Mangicol biosynthetic gene cluster	other	Others	Fusarium equiseti	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum-equiseti species complex
BGC0001664.1	BGC0001664.1	Merosterol biosynthetic gene cluster	other	Others	Scytonema sp. PCC 10023	Bacteria,Cyanobacteria,Nostocales,Scytonemataceae,Scytonema
BGC0001668.1	BGC0001668.1	Microperfuranone biosynthetic gene cluster	other	Others	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001671.1	BGC0001671.1	Monobactam biosynthetic gene cluster	hserlactone-nrps	Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001673.1	BGC0001673.1	Moomysin biosynthetic gene cluster	other	Others	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001674.1	BGC0001674.1	MS-271 biosynthetic gene cluster	other	Others	Streptomyces mirabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001676.1	BGC0001676.1	Mycemycin A / mycemycin B / mycemycin C / mycemycin D / mycemycin E biosynthetic gene cluster	other	Others	Streptomyces sp. FXJ1.235	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001678.1	BGC0001678.1	Mycosporine-like amino acids (MAAs) biosynthetic gene cluster	other	Others	Symbiodinium sp. clade A Y106	Eukaryota,Alveolata,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,Symbiodinium sp. clade A
BGC0001681.1	BGC0001681.1	N-acyl glycine biosynthetic gene cluster	other	Others	Bacteroides fragilis 638R	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001682.1	BGC0001682.1	N-acyl lysine/ornithine biosynthetic gene cluster	other	Others	Pseudomonas aeruginosa LESB58	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001683.1	BGC0001683.1	N-acyl serinol biosynthetic gene cluster	other	Others	Bacillus sp. 2_A_57_CT2	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001684.1	BGC0001684.1	N-acyloxyacyl glutamine biosynthetic gene cluster	other	Others	Klebsiella pneumoniae 342	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001685.1	BGC0001685.1	N-acyloxyacyl lysine biosynthetic gene cluster	other	Others	Raoultella ornithinolytica 10-5246	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella
BGC0001687.1	BGC0001687.1	N-tetradecanoyl tyrosine biosynthetic gene cluster	other	Others	uncultured bacterium CSL12	Bacteria,environmental samples
BGC0001688.1	BGC0001688.1	N-tetradecanoyl tyrosine biosynthetic gene cluster	other	Others	uncultured bacterium CSLC2	Bacteria,environmental samples
BGC0001691.1	BGC0001691.1	Nectrisine biosynthetic gene cluster	other	Others	Thelonectria discophora	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Thelonectria
BGC0001696.1	BGC0001696.1	Neothioviridamide biosynthetic gene cluster	other	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001710.1	BGC0001710.1	Obafluorin biosynthetic gene cluster	hserlactone-nrps	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001713.1	BGC0001713.1	Ochrobactin biosynthetic gene cluster	siderophore	Others	Ochrobactrum anthropi	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum
BGC0001717.1	BGC0001717.1	Okaramine B biosynthetic gene cluster	nrps-terpene	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001718.1	BGC0001718.1	Okaramine B / okaramine D biosynthetic gene cluster	nrps-terpene	Others	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001725.1	BGC0001725.1	Oxetanocin A biosynthetic gene cluster	other	Others	Bacillus megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001731.1	BGC0001731.1	Paulomycin biosynthetic gene cluster	other	Others	Streptomyces paulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001732.1	BGC0001732.1	Paulomycin biosynthetic gene cluster	other	Others	Streptomyces sp. YN86	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001736.1	BGC0001736.1	Pepteridine A / pepteridine B biosynthetic gene cluster	other	Others	Photorhabdus luminescens subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus
BGC0001739.1	BGC0001739.1	Phosphonoacetic Acid biosynthetic gene cluster	phosphonate	Others	Streptomyces sp. NRRL F-525	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001747.1	BGC0001747.1	Pseudaminic acid biosynthetic gene cluster	other	Others	Tannerella forsythia	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella
BGC0001757.1	BGC0001757.1	Rhabduscin biosynthetic gene cluster	other	Others	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Xenorhabdus
BGC0001765.1	BGC0001765.1	Salecan biosynthetic gene cluster	other	Others	Agrobacterium tumefaciens	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0001769.1	BGC0001769.1	Saquayamycin biosynthetic gene cluster	t2pks-oligosaccharide	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001771.1	BGC0001771.1	Scleric acid biosynthetic gene cluster	butyrolactone-nrps	Others	Streptomyces sclerotialus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001774.1	BGC0001774.1	Septacidin biosynthetic gene cluster	other	Others	Streptomyces fimbriatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001778.1	BGC0001778.1	Showdomycin biosynthetic gene cluster	ectoine	Others	Streptomyces showdoensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001779.1	BGC0001779.1	Siamycin biosynthetic gene cluster	other	Others	Streptomyces nodosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001781.1	BGC0001781.1	Sphaericin biosynthetic gene cluster	other	Others	Planomonospora sphaerica	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora
BGC0001782.1	BGC0001782.1	Spiroindimicins / indimicins / lynamicins biosynthetic gene cluster	indole	Others	Streptomyces sp. SCSIO 03032	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001783.1	BGC0001783.1	Streptonigrin biosynthetic gene cluster	other	Others	Streptomyces flocculus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001786.1	BGC0001786.1	Subterisin biosynthetic gene cluster	other	Others	Novosphingobium subterraneum	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
BGC0001797.1	BGC0001797.1	Telomestatin biosynthetic gene cluster	other	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001799.1	BGC0001799.1	Thebaine biosynthetic gene cluster	other	Others	Papaver somniferum	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Ranunculales,Papaveraceae,Papaveroideae,Papaver
BGC0001800.1	BGC0001800.1	Theonellamide biosynthetic gene cluster	t1pks-nrps-bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001802.1	BGC0001802.1	Thioholgamide A / thioholgamide B biosynthetic gene cluster	other	Others	Streptomyces malaysiense	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001803.1	BGC0001803.1	Thioviridamide biosynthetic gene cluster	other	Others	Streptomyces olivoviridis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001808.1	BGC0001808.1	Toyocamycin biosynthetic gene cluster	nucleoside	Others	Streptomyces diastatochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001809.1	BGC0001809.1	Trans-aconitic acid biosynthetic gene cluster	other	Others	Bacillus thuringiensis serovar chinensis CT-43	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001810.1	BGC0001810.1	Trehangelin biosynthetic gene cluster	other	Others	Polymorphospora rubra	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Polymorphospora
BGC0001817.1	BGC0001817.1	Vancosamine biosynthetic gene cluster	other	Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
CS200_c00001_NODE_1_...cluster014	c00004_NODE_4_..	NODE_4_length_1455908_cov_17.541590	other	Others		
CS200_c00001_NODE_1_...cluster019	c00010_NODE_10..	NODE_10_length_740302_cov_13.910537	other	Others		
CS200_c00001_NODE_1_...cluster021	c00015_NODE_15..	NODE_15_length_612189_cov_12.799406	other	Others		
CS200_c00001_NODE_1_...cluster031	c00046_NODE_46..	NODE_46_length_314140_cov_8.659823	phosphonate	Others		
CS200_c00001_NODE_1_...cluster035	c00074_NODE_74..	NODE_74_length_238925_cov_8.508296	ectoine	Others		
CS200_c00001_NODE_1_...cluster038	c00085_NODE_85..	NODE_85_length_211345_cov_28.742460	other	Others		
CS200_c00001_NODE_1_...cluster039	c00097_NODE_97..	NODE_97_length_194881_cov_12.539219	other	Others		
CS200_c00001_NODE_1_...cluster047	c00184_NODE_18..	NODE_184_length_130171_cov_5.544416	other	Others		
CS200_c00001_NODE_1_...cluster050	c00196_NODE_19..	NODE_196_length_124713_cov_22.338425	other	Others		
CS200_c00001_NODE_1_...cluster053	c00228_NODE_22..	NODE_228_length_114915_cov_12.349174	other	Others		
CS200_c00001_NODE_1_...cluster055	c00233_NODE_23..	NODE_233_length_114010_cov_22.195086	other	Others		
CS200_c00001_NODE_1_...cluster066	c00383_NODE_38..	NODE_383_length_87965_cov_28.300018	other	Others		
CS200_c00001_NODE_1_...cluster071	c00506_NODE_50..	NODE_506_length_73072_cov_3.735033	other	Others		
CS200_c00001_NODE_1_...cluster073	c00512_NODE_51..	NODE_512_length_72746_cov_3.114075	other	Others		
CS200_c00001_NODE_1_...cluster074	c00543_NODE_54..	NODE_543_length_70617_cov_2.534601	other	Others		
CS200_c00001_NODE_1_...cluster076	c00557_NODE_55..	NODE_557_length_69617_cov_7.352497	arylpolyene	Others		
CS200_c00001_NODE_1_...cluster078	c00568_NODE_56..	NODE_568_length_69045_cov_13.421994	arylpolyene	Others		
CS200_c00001_NODE_1_...cluster083	c00695_NODE_69..	NODE_695_length_62114_cov_16.622598	other	Others		
CS200_c00001_NODE_1_...cluster088	c00815_NODE_81..	NODE_815_length_56769_cov_5.784383	other	Others		
CS200_c00001_NODE_1_...cluster090	c00833_NODE_83..	NODE_833_length_55963_cov_3.587667	other	Others		
CS200_c00001_NODE_1_...cluster100	c00994_NODE_99..	NODE_994_length_50519_cov_3.263335	other	Others		
CS200_c00001_NODE_1_...cluster101	c01094_NODE_10..	NODE_1094_length_47233_cov_17.118393	other	Others		
CS200_c00001_NODE_1_...cluster103	c01117_NODE_11..	NODE_1117_length_46474_cov_9.164800	phosphonate	Others		
CS200_c00001_NODE_1_...cluster118	c01695_NODE_16..	NODE_1695_length_34705_cov_14.103939	other	Others		
CS200_c00001_NODE_1_...cluster119	c01708_NODE_17..	NODE_1708_length_34540_cov_3.864150	other	Others		
CS200_c00001_NODE_1_...cluster127	c02077_NODE_20..	NODE_2077_length_30151_cov_22.200007	other	Others		
CS200_c00001_NODE_1_...cluster129	c02182_NODE_21..	NODE_2182_length_29147_cov_2.315196	other	Others		
CS200_c00001_NODE_1_...cluster134	c02380_NODE_23..	NODE_2380_length_27312_cov_3.395292	other	Others		
CS200_c00001_NODE_1_...cluster135	c02397_NODE_23..	NODE_2397_length_27154_cov_3.401450	other	Others		
CS200_c00001_NODE_1_...cluster141	c02640_NODE_26..	NODE_2640_length_25102_cov_1.834234	other	Others		
CS200_c00001_NODE_1_...cluster168	c04021_NODE_40..	NODE_4021_length_18045_cov_2.822190	other	Others		
CS200_c00001_NODE_1_...cluster179	c04504_NODE_45..	NODE_4504_length_16390_cov_2.279284	other	Others		
CS200_c00001_NODE_1_...cluster205	c05992_NODE_59..	NODE_5992_length_12751_cov_1.476315	other	Others		
CS200_c00001_NODE_1_...cluster209	c06265_NODE_62..	NODE_6265_length_12305_cov_2.254557	other	Others		
CS200_c00001_NODE_1_...cluster212	c06435_NODE_64..	NODE_6435_length_12030_cov_2.354196	ectoine	Others		
CS200_c00001_NODE_1_...cluster218	c07401_NODE_74..	NODE_7401_length_10643_cov_2.662229	other	Others		
CS200_c00001_NODE_1_...cluster241	c09944_NODE_99..	NODE_9944_length_8112_cov_14.781215	other	Others		
CS200_c00001_NODE_1_...cluster246	c10328_NODE_10..	NODE_10328_length_7829_cov_1.568813	other	Others		
CS200_c00001_NODE_1_...cluster257	c11468_NODE_11..	NODE_11468_length_7096_cov_3.191132	other	Others		
CS200_c00001_NODE_1_...cluster260	c11683_NODE_11..	NODE_11683_length_6963_cov_3.534816	other	Others		
CS200_c00001_NODE_1_...cluster262	c11846_NODE_11..	NODE_11846_length_6874_cov_1.681488	ectoine	Others		
CS200_c00001_NODE_1_...cluster275	c14398_NODE_14..	NODE_14398_length_5747_cov_2.369039	phosphonate	Others		
CS202_c00001_NODE_1_...cluster001	c00002_NODE_2_..	NODE_2_length_499059_cov_9.379222	other	Others		
CS202_c00001_NODE_1_...cluster002	c00002_NODE_2_..	NODE_2_length_499059_cov_9.379222	other	Others		
CS202_c00001_NODE_1_...cluster004	c00007_NODE_7_..	NODE_7_length_308018_cov_5.365685	phosphonate	Others		
CS202_c00001_NODE_1_...cluster012	c00055_NODE_55..	NODE_55_length_184188_cov_4.535920	other	Others		
CS202_c00001_NODE_1_...cluster014	c00066_NODE_66..	NODE_66_length_167643_cov_6.954983	other	Others		
CS202_c00001_NODE_1_...cluster017	c00077_NODE_77..	NODE_77_length_159353_cov_4.847764	other	Others		
CS202_c00001_NODE_1_...cluster018	c00077_NODE_77..	NODE_77_length_159353_cov_4.847764	other	Others		
CS202_c00001_NODE_1_...cluster024	c00140_NODE_14..	NODE_140_length_125263_cov_14.707702	other	Others		
CS202_c00001_NODE_1_...cluster033	c00237_NODE_23..	NODE_237_length_96940_cov_10.407745	other	Others		
CS202_c00001_NODE_1_...cluster034	c00240_NODE_24..	NODE_240_length_96740_cov_4.113173	other	Others		
CS202_c00001_NODE_1_...cluster047	c00447_NODE_44..	NODE_447_length_69344_cov_4.591473	phosphonate	Others		
CS202_c00001_NODE_1_...cluster057	c00677_NODE_67..	NODE_677_length_55106_cov_2.434948	phosphonate	Others		
CS202_c00001_NODE_1_...cluster064	c00745_NODE_74..	NODE_745_length_52155_cov_12.344411	other	Others		
CS202_c00001_NODE_1_...cluster073	c01130_NODE_11..	NODE_1130_length_39180_cov_3.544721	other	Others		
CS202_c00001_NODE_1_...cluster091	c01704_NODE_17..	NODE_1704_length_28343_cov_75.328112	other	Others		
CS202_c00001_NODE_1_...cluster101	c02049_NODE_20..	NODE_2049_length_24060_cov_2.786069	other	Others		
CS202_c00001_NODE_1_...cluster104	c02106_NODE_21..	NODE_2106_length_23468_cov_27.168630	other	Others		
CS202_c00001_NODE_1_...cluster113	c02448_NODE_24..	NODE_2448_length_20339_cov_21.997675	other	Others		
CS202_c00001_NODE_1_...cluster123	c02929_NODE_29..	NODE_2929_length_17341_cov_2.015743	other	Others		
CS202_c00001_NODE_1_...cluster132	c03391_NODE_33..	NODE_3391_length_15067_cov_3.265930	other	Others		
CS202_c00001_NODE_1_...cluster140	c03665_NODE_36..	NODE_3665_length_14116_cov_4.234899	other	Others		
CS202_c00001_NODE_1_...cluster151	c05002_NODE_50..	NODE_5002_length_10635_cov_7.274553	other	Others		
CS202_c00001_NODE_1_...cluster174	c08868_NODE_88..	NODE_8868_length_6574_cov_1.486893	other	Others		
CS202_c00001_NODE_1_...cluster176	c09236_NODE_92..	NODE_9236_length_6386_cov_1.599457	other	Others		
CS202_c00001_NODE_1_...cluster180	c09672_NODE_96..	NODE_9672_length_6179_cov_1.024455	arylpolyene	Others		
CS203_c00001_NODE_1_...cluster003	c00008_NODE_8_..	NODE_8_length_427552_cov_8.246895	other	Others		
CS203_c00001_NODE_1_...cluster008	c00022_NODE_22..	NODE_22_length_278689_cov_4.590798	other	Others		
CS203_c00001_NODE_1_...cluster015	c00087_NODE_87..	NODE_87_length_172284_cov_7.146430	other	Others		
CS203_c00001_NODE_1_...cluster017	c00096_NODE_96..	NODE_96_length_166925_cov_7.958213	phosphonate	Others		
CS203_c00001_NODE_1_...cluster033	c00220_NODE_22..	NODE_220_length_115002_cov_10.510294	other	Others		
CS203_c00001_NODE_1_...cluster041	c00327_NODE_32..	NODE_327_length_95690_cov_6.311302	other	Others		
CS203_c00001_NODE_1_...cluster043	c00336_NODE_33..	NODE_336_length_93920_cov_8.199237	other	Others		
CS203_c00001_NODE_1_...cluster044	c00342_NODE_34..	NODE_342_length_92915_cov_3.501789	other	Others		
CS203_c00001_NODE_1_...cluster046	c00360_NODE_36..	NODE_360_length_91089_cov_4.806469	other	Others		
CS203_c00001_NODE_1_...cluster052	c00409_NODE_40..	NODE_409_length_85816_cov_4.908460	other	Others		
CS203_c00001_NODE_1_...cluster053	c00460_NODE_46..	NODE_460_length_81579_cov_4.363564	other	Others		
CS203_c00001_NODE_1_...cluster059	c00604_NODE_60..	NODE_604_length_69186_cov_11.238883	other	Others		
CS203_c00001_NODE_1_...cluster076	c00993_NODE_99..	NODE_993_length_49666_cov_17.762571	nucleoside	Others		
CS203_c00001_NODE_1_...cluster078	c01014_NODE_10..	NODE_1014_length_49048_cov_4.617383	other	Others		
CS203_c00001_NODE_1_...cluster080	c01095_NODE_10..	NODE_1095_length_45797_cov_2.954149	other	Others		
CS203_c00001_NODE_1_...cluster084	c01247_NODE_12..	NODE_1247_length_41884_cov_3.053524	other	Others		
CS203_c00001_NODE_1_...cluster085	c01382_NODE_13..	NODE_1382_length_39390_cov_11.722716	other	Others		
